Timestamp,node_21_mean,node_21_std,node_21_median,node_21_min,node_21_max,label
2017-01-01 00:00:00,67.779,0.6572926288952226,67.924,66.686,68.432,0.0
2017-01-01 03:00:00,67.593,0.8308631656295811,67.7975,66.255,68.406,0.0
2017-01-01 06:00:00,62.365166666666674,2.180363585888068,62.4585,59.435,65.153,0.0
2017-01-01 09:00:00,57.77533333333333,0.4547995895629925,57.686499999999995,57.129,58.385,0.0
2017-01-01 12:00:00,61.035,1.5038127543015447,60.994,59.415,62.858,0.0
2017-01-01 15:00:00,63.196666666666665,0.27179085096203653,63.2605,62.788,63.496,0.0
2017-01-01 18:00:00,61.401999999999994,0.5498887160144302,61.121,60.937,62.174,0.0
2017-01-01 21:00:00,63.15283333333333,1.56872909282217,63.025,61.397,65.3,0.0
2017-01-02 00:00:00,67.53733333333334,0.8018704799820602,67.7495,66.257,68.307,0.0
2017-01-02 03:00:00,67.48283333333333,0.9094375001431747,67.69800000000001,66.044,68.412,0.0
2017-01-02 06:00:00,62.529833333333336,1.9307287138970823,62.4195,60.333,65.04,0.0
2017-01-02 09:00:00,58.81383333333334,0.48170007957926053,58.8235,58.138,59.426,0.0
2017-01-02 12:00:00,61.42666666666667,1.144845084134386,61.482,59.921,62.987,0.0
2017-01-02 15:00:00,62.7245,0.4586199952029982,62.797,62.071,63.241,0.0
2017-01-02 18:00:00,60.88066666666666,0.4923034294687244,60.667500000000004,60.414,61.683,0.0
2017-01-02 21:00:00,63.28133333333333,1.6489549013440852,63.20399999999999,61.347,65.504,0.0
2017-01-03 00:00:00,67.63716666666666,0.798403010181368,67.887,66.341,68.372,0.0
2017-01-03 03:00:00,67.29950000000001,1.034475470951338,67.51650000000001,65.667,68.369,0.0
2017-01-03 06:00:00,62.34516666666667,1.7646003985794225,62.278999999999996,60.119,64.818,0.0
2017-01-03 09:00:00,58.88516666666666,0.40734133925574895,58.9795,58.196,59.357,0.0
2017-01-03 12:00:00,60.72533333333333,0.9500624540874466,60.715500000000006,59.205,61.701,0.0
2017-01-03 15:00:00,62.182500000000005,0.21979149210103588,62.156,61.877,62.455,0.0
2017-01-03 18:00:00,61.135333333333335,0.3454154985907071,61.0085,60.765,61.686,0.0
2017-01-03 21:00:00,63.20666666666667,1.449161642697827,62.952,61.398,65.265,0.0
2017-01-04 00:00:00,67.585,0.8300679490258583,67.80449999999999,66.281,68.406,0.0
2017-01-04 03:00:00,67.34616666666666,1.008687744877798,67.55099999999999,65.721,68.394,0.0
2017-01-04 06:00:00,62.028166666666664,2.0156158777571354,61.959500000000006,59.6,64.726,0.0
2017-01-04 09:00:00,59.05983333333333,0.6189418120200496,58.955,58.439,60.248,0.0
2017-01-04 12:00:00,61.469500000000004,0.8251765265687072,61.695499999999996,60.18,62.403,0.0
2017-01-04 15:00:00,62.33316666666667,0.4005448372737624,62.488,61.756,62.769,0.0
2017-01-04 18:00:00,60.91733333333334,0.23940565295470137,60.92,60.615,61.185,0.0
2017-01-04 21:00:00,63.10633333333334,1.4584928750825843,62.863,61.217,65.207,0.0
2017-01-05 00:00:00,67.41283333333332,0.8250477359926832,67.633,66.028,68.17,0.0
2017-01-05 03:00:00,66.8935,1.2679729886712925,67.21350000000001,64.87,68.165,0.0
2017-01-05 06:00:00,59.803666666666665,2.53379341436248,59.397999999999996,56.674,63.53,0.0
2017-01-05 09:00:00,56.352666666666664,0.8728534050266784,56.081,55.371,57.829,0.0
2017-01-05 12:00:00,60.201,1.159460736722032,60.1775,58.789,61.685,0.0
2017-01-05 15:00:00,61.6055,0.13334429121638716,61.578,61.438,61.816,0.0
2017-01-05 18:00:00,61.199666666666666,0.36148121205211287,61.1695,60.758,61.753,0.0
2017-01-05 21:00:00,63.461333333333336,1.2250426387137188,63.3945,62.024,65.182,0.0
2017-01-06 00:00:00,66.96416666666667,0.8199242444681446,67.0475,65.752,67.909,0.0
2017-01-06 03:00:00,67.70299999999999,0.37060868851121265,67.8265,67.136,68.071,0.0
2017-01-06 06:00:00,64.0125,1.7282104906521076,64.1115,61.776,66.293,0.0
2017-01-06 09:00:00,60.053333333333335,0.42557709838132074,59.929,59.539,60.663,0.0
2017-01-06 12:00:00,60.57266666666666,0.5042466327767297,60.607,59.925,61.184,0.0
2017-01-06 15:00:00,61.39066666666667,0.21474232621136158,61.448,61.039,61.661,0.0
2017-01-06 18:00:00,61.95183333333333,0.6195709536983366,61.775999999999996,61.399,62.955,0.0
2017-01-06 21:00:00,64.69500000000001,0.9493340823967105,64.831,63.358,65.882,0.0
2017-01-07 00:00:00,67.25366666666666,0.5992303953127375,67.36449999999999,66.34,67.881,0.0
2017-01-07 03:00:00,68.00016666666666,0.17752342568423082,68.08,67.679,68.148,0.0
2017-01-07 06:00:00,65.78099999999999,1.2354592668315774,65.84100000000001,63.974,67.293,0.0
2017-01-07 09:00:00,61.810833333333335,0.8470469683947099,61.544,60.948,63.119,0.0
2017-01-07 12:00:00,61.59883333333334,0.5521816428193443,61.5835,60.849,62.454,0.0
2017-01-07 15:00:00,62.95066666666667,0.15375391593929139,62.9555,62.737,63.112,0.0
2017-01-07 18:00:00,62.084333333333326,0.19858365155940316,62.072,61.836,62.413,0.0
2017-01-07 21:00:00,64.03183333333334,1.2266470424154867,64.02799999999999,62.491,65.702,0.0
2017-01-08 00:00:00,67.72716666666666,0.7037603048386979,67.857,66.569,68.421,0.0
2017-01-08 03:00:00,67.52633333333334,0.8932132257566897,67.7485,66.07,68.404,0.0
2017-01-08 06:00:00,62.02333333333333,2.310178838676057,61.866,59.211,65.152,0.0
2017-01-08 09:00:00,57.61433333333333,0.365054881718718,57.695,56.964,58.004,0.0
2017-01-08 12:00:00,60.73016666666666,1.50441595533505,60.875,58.528,62.484,0.0
2017-01-08 15:00:00,63.071,0.3533400628289968,63.0945,62.537,63.46,0.0
2017-01-08 18:00:00,61.175000000000004,0.6565558620559242,61.235,60.364,62.0,0.0
2017-01-08 21:00:00,62.9555,1.6832196232221108,62.884,60.767,65.285,0.0
2017-01-09 00:00:00,67.49016666666667,0.8389186889482549,67.70349999999999,66.169,68.344,0.0
2017-01-09 03:00:00,67.4515,0.8083817786170139,67.639,66.196,68.297,0.0
2017-01-09 06:00:00,62.334666666666664,2.0227444392870457,62.327,59.663,65.1,0.0
2017-01-09 09:00:00,58.8545,0.42249721892575737,58.801,58.261,59.416,0.0
2017-01-09 12:00:00,61.323,1.0186129785153946,61.3005,60.076,62.651,0.0
2017-01-09 15:00:00,62.594500000000004,0.5021524668863003,62.7065,61.978,63.281,0.0
2017-01-09 18:00:00,60.72516666666667,0.4236769602735876,60.8455,60.008,61.131,0.0
2017-01-09 21:00:00,62.98316666666667,1.7428148974193096,62.965999999999994,60.971,65.391,0.0
2017-01-10 00:00:00,67.5975,0.7880524728722131,67.85400000000001,66.326,68.324,0.0
2017-01-10 03:00:00,67.23983333333334,1.020203394753551,67.4,65.619,68.381,0.0
2017-01-10 06:00:00,61.94716666666667,1.8900634292707363,61.7715,59.59,64.701,0.0
2017-01-10 09:00:00,58.63933333333333,0.4888221217034526,58.3915,58.222,59.38,0.0
2017-01-10 12:00:00,60.43233333333333,0.9562691392420168,60.443,59.157,61.692,0.0
2017-01-10 15:00:00,61.96633333333333,0.23717728952550757,62.0745,61.58,62.192,0.0
2017-01-10 18:00:00,61.016,0.38957412645092415,60.95,60.69,61.766,0.0
2017-01-10 21:00:00,62.97216666666666,1.5579021043270551,62.7,61.061,65.106,0.0
2017-01-11 00:00:00,67.48916666666666,0.8943219591772669,67.71199999999999,66.011,68.316,0.0
2017-01-11 03:00:00,67.25916666666667,1.0958173965888032,67.482,65.475,68.388,0.0
2017-01-11 06:00:00,61.7985,1.986754614943674,61.655,59.401,64.597,0.0
2017-01-11 09:00:00,58.82983333333333,0.3860680855324184,58.6215,58.504,59.439,0.0
2017-01-11 12:00:00,61.386833333333335,0.9056784013471182,61.506,60.019,62.331,0.0
2017-01-11 15:00:00,62.111333333333334,0.5203724307327101,62.2825,61.373,62.636,0.0
2017-01-11 18:00:00,60.704,0.42332351694655546,60.594,60.322,61.275,0.0
2017-01-11 21:00:00,62.90133333333333,1.42885208005121,62.8675,61.05,64.842,0.0
2017-01-12 00:00:00,67.36183333333334,0.8221818330920916,67.5495,66.003,68.18,0.0
2017-01-12 03:00:00,66.86333333333333,1.2348534595921372,67.107,64.903,68.103,0.0
2017-01-12 06:00:00,59.6455,2.6236041431587975,59.624,56.522,63.158,0.0
2017-01-12 09:00:00,56.114666666666665,0.8160018790828034,55.9105,55.385,57.522,0.0
2017-01-12 12:00:00,59.91833333333333,1.1582503471472216,60.034,58.185,61.362,0.0
2017-01-12 15:00:00,61.281666666666666,0.28793865087318116,61.248000000000005,60.951,61.804,0.0
2017-01-12 18:00:00,60.905833333333334,0.5175188563392327,60.905,60.269,61.752,0.0
2017-01-12 21:00:00,63.1815,1.1951929969674349,63.090999999999994,61.674,64.922,0.0
2017-01-13 00:00:00,66.9015,0.8059857939194723,67.049,65.736,67.869,0.0
2017-01-13 03:00:00,67.67966666666666,0.4571155944251539,67.89699999999999,66.931,68.055,0.0
2017-01-13 06:00:00,63.79516666666667,1.7882944295240315,63.821,61.425,66.135,0.0
2017-01-13 09:00:00,59.68816666666667,0.6693036430998008,59.452,58.998,60.846,0.0
2017-01-13 12:00:00,60.282333333333334,0.6387129767482904,60.3735,59.445,61.169,0.0
2017-01-13 15:00:00,61.02916666666667,0.09660521034947822,61.049499999999995,60.87,61.13,0.0
2017-01-13 18:00:00,61.7575,0.6018979149324242,61.835,61.082,62.674,0.0
2017-01-13 21:00:00,64.496,1.0136486570799543,64.7245,63.089,65.734,0.0
2017-01-14 00:00:00,67.20166666666667,0.6030876111036169,67.3035,66.304,67.877,0.0
2017-01-14 03:00:00,67.91833333333334,0.18746590801174426,67.9515,67.6,68.128,0.0
2017-01-14 06:00:00,65.66850000000001,1.2526421276645632,65.87950000000001,63.846,67.143,0.0
2017-01-14 09:00:00,61.371833333333335,1.0137426530765414,61.033,60.422,62.998,0.0
2017-01-14 12:00:00,61.38,0.5600692814286419,61.4815,60.511,62.179,0.0
