Timestamp,node_21_mean,node_21_std,node_21_median,node_21_min,node_21_max,label
2017-01-01 00:00:00,68.48983333333332,0.5199578508558832,68.60149999999999,67.671,69.003,0.0
2017-01-01 03:00:00,68.31566666666667,0.6481020495775829,68.479,67.27,68.95,0.0
2017-01-01 06:00:00,64.20733333333334,1.7306813301895487,64.102,61.946,66.537,0.0
2017-01-01 09:00:00,60.808,0.4210073633560345,60.831,60.215,61.331,0.0
2017-01-01 12:00:00,63.290333333333336,1.044928450501116,63.2585,61.716,64.553,0.0
2017-01-01 15:00:00,65.05233333333332,0.2020679753614308,65.128,64.648,65.199,0.0
2017-01-01 18:00:00,63.646833333333326,0.4813212717787035,63.554,63.135,64.425,0.0
2017-01-01 21:00:00,65.05716666666666,1.1258615219762496,65.012,63.856,66.664,0.0
2017-01-02 00:00:00,68.36266666666667,0.597303161440385,68.5255,67.38,68.958,0.0
2017-01-02 03:00:00,68.23433333333334,0.6773169617444023,68.37700000000001,67.135,68.903,0.0
2017-01-02 06:00:00,64.45233333333333,1.5781531822566015,64.391,62.418,66.597,0.0
2017-01-02 09:00:00,61.5885,0.2380207974106452,61.555499999999995,61.284,61.961,0.0
2017-01-02 12:00:00,63.518499999999996,0.9497706565271453,63.697500000000005,62.155,64.45,0.0
2017-01-02 15:00:00,64.66583333333334,0.36940082115050304,64.71799999999999,63.995,65.017,0.0
2017-01-02 18:00:00,63.21483333333333,0.3617177997647696,63.031,62.912,63.689,0.0
2017-01-02 21:00:00,64.95666666666666,1.3783536072672622,64.98849999999999,63.159,66.733,0.0
2017-01-03 00:00:00,68.37983333333334,0.5557295805215674,68.559,67.466,68.891,0.0
2017-01-03 03:00:00,68.09750000000001,0.7810861028081348,68.261,66.87,68.912,0.0
2017-01-03 06:00:00,64.13,1.5106601206095343,64.0085,62.181,66.15,0.0
2017-01-03 09:00:00,61.479166666666664,0.37010345400531636,61.5105,60.796,61.821,0.0
2017-01-03 12:00:00,62.98266666666667,0.7183452280531039,62.916,61.975,63.951,0.0
2017-01-03 15:00:00,64.23899999999999,0.21507022109069152,64.2065,63.978,64.562,0.0
2017-01-03 18:00:00,63.24433333333334,0.26421254070665784,63.239000000000004,62.823,63.61,0.0
2017-01-03 21:00:00,65.03466666666667,1.197521885673349,64.99799999999999,63.518,66.78,0.0
2017-01-04 00:00:00,68.32600000000001,0.6545853649448694,68.5015,67.264,68.94,0.0
2017-01-04 03:00:00,68.15216666666667,0.7355706401608723,68.282,67.035,68.938,0.0
2017-01-04 06:00:00,63.988,1.4975471945818635,63.9265,62.297,66.062,0.0
2017-01-04 09:00:00,61.81166666666667,0.32707899147861463,61.697500000000005,61.433,62.375,0.0
2017-01-04 12:00:00,63.76383333333333,0.788371338055024,64.008,62.513,64.464,0.0
2017-01-04 15:00:00,64.35266666666666,0.2992448273014387,64.43100000000001,63.887,64.646,0.0
2017-01-04 18:00:00,63.451166666666666,0.3323211799850695,63.4225,63.126,64.036,0.0
2017-01-04 21:00:00,65.0235,1.142945099293924,65.05449999999999,63.536,66.552,0.0
2017-01-05 00:00:00,68.18233333333333,0.6498537271314734,68.358,67.159,68.841,0.0
2017-01-05 03:00:00,67.77816666666666,1.0080911499793457,68.0425,66.127,68.778,0.0
2017-01-05 06:00:00,62.382666666666665,1.9519027298168992,62.266999999999996,60.065,65.243,0.0
2017-01-05 09:00:00,59.403166666666664,0.8002703084999852,59.168,58.609,60.823,0.0
2017-01-05 12:00:00,62.55716666666667,1.0704551212763094,62.6875,60.824,63.835,0.0
2017-01-05 15:00:00,63.667833333333334,0.19694813191971475,63.6265,63.443,64.02,0.0
2017-01-05 18:00:00,63.6455,0.17239576560924968,63.6785,63.337,63.842,0.0
2017-01-05 21:00:00,65.25183333333332,0.9064130221188669,65.227,64.098,66.482,0.0
2017-01-06 00:00:00,67.88433333333334,0.6487183261375251,68.03,66.84,68.56,0.0
2017-01-06 03:00:00,68.397,0.3815358436634698,68.56450000000001,67.742,68.715,0.0
