Timestamp,node_21_mean,node_21_std,node_21_median,node_21_min,node_21_max,label,node_21_forecast,difference
2017-01-01 00:00:00,68.11683333333333,0.6635587138050967,68.2765,67.024,68.745,0.0,0.0,0.0
2017-01-01 03:00:00,67.89999999999999,0.8285621280266221,68.087,66.621,68.758,0.0,68.11592058234208,0.21592058234209333
2017-01-01 06:00:00,62.353,2.3549102742992134,62.3715,59.198,65.483,0.0,67.92964979910167,5.576649799101666
2017-01-01 09:00:00,57.903,0.6244546420677801,57.688,57.159,58.759,0.0,63.29341694499486,5.390416944994861
2017-01-01 12:00:00,61.248,1.4378081930494075,61.414,59.32,63.081,0.0,59.895476672122214,1.3525233278777833
2017-01-01 15:00:00,63.52516666666667,0.3335646364149963,63.583,62.943,63.908,0.0,62.9128102600382,0.6123564066284715
2017-01-01 18:00:00,61.67633333333333,0.4943050340292582,61.5985,61.021,62.498,0.0,64.99425556953331,3.3179222361999763
2017-01-01 21:00:00,63.679,1.5814683050886649,63.595,61.821,65.787,0.0,64.70707277254516,1.0280727725451584
2017-01-02 00:00:00,67.9325,0.7617413603054499,68.15,66.706,68.699,0.0,67.62385603416848,0.3086439658315214
2017-01-02 03:00:00,67.79983333333334,0.8768921066281015,68.01750000000001,66.421,68.691,0.0,67.73383896174677,0.0659943715865694
2017-01-02 06:00:00,62.7225,1.9843575030724692,62.832,60.011,65.428,0.0,62.32536652659292,0.3971334734070737
2017-01-02 09:00:00,59.04316666666667,0.4307864513499296,59.115,58.447,59.488,0.0,58.3144102143701,0.7287564522965724
2017-01-02 12:00:00,61.64516666666666,1.208168931344726,61.804,59.84,62.863,0.0,62.30995978765411,0.6647931209874471
2017-01-02 15:00:00,62.85333333333333,0.3248640741397378,62.947500000000005,62.266,63.17,0.0,63.89042539954575,1.0370920662124163
2017-01-02 18:00:00,61.01433333333333,0.4768478443556831,60.9605,60.444,61.815,0.0,61.074277055082355,0.05994372174902196
2017-01-02 21:00:00,63.553,1.7765536299250844,63.5415,61.369,66.023,0.0,63.04884523512603,0.5041547648739666
2017-01-03 00:00:00,67.99183333333333,0.801835498507436,68.2575,66.676,68.732,0.0,67.78282399098423,0.2090093423491055
2017-01-03 03:00:00,67.59216666666667,1.0222307795535523,67.823,66.018,68.621,0.0,67.85442829988872,0.2622616332220531
2017-01-03 06:00:00,62.4615,2.00308110170308,62.3305,59.992,65.278,0.0,62.50932847034824,0.047828470348235896
2017-01-03 09:00:00,58.93333333333334,0.5396864521800311,58.9975,58.245,59.456,0.0,58.72028902940943,0.21304430392390827
2017-01-03 12:00:00,60.79566666666667,1.0025153697907403,60.8135,59.401,61.972,0.0,61.636553444259114,0.8408867775924449
2017-01-03 15:00:00,62.27316666666667,0.2581111517673476,62.2845,61.892,62.636,0.0,62.21850144488733,0.05466522177933797
2017-01-03 18:00:00,61.349,0.3063220527484089,61.351,60.959,61.721,0.0,60.5074293010239,0.8415706989760992
2017-01-03 21:00:00,63.56550000000001,1.5403227908461257,63.5145,61.671,65.683,0.0,63.78258497995208,0.21708497995206955
2017-01-04 00:00:00,67.87833333333333,0.8508343356180885,68.10249999999999,66.447,68.634,0.0,67.95176782323921,0.07343448990587831
2017-01-04 03:00:00,67.629,1.0327952362399804,67.86099999999999,65.98,68.647,0.0,67.51602434365796,0.11297565634204432
2017-01-04 06:00:00,62.13366666666667,2.0801475588685148,61.945,59.74,64.952,0.0,62.337531814631504,0.20386514796483368
2017-01-04 09:00:00,59.3355,0.4147716239088691,59.38,58.89,59.981,0.0,58.26405166527997,1.0714483347200314
2017-01-04 12:00:00,61.785,0.84199619951636,61.862,60.539,62.658,0.0,61.66278651883948,0.12221348116051445
2017-01-04 15:00:00,62.598333333333336,0.3493099864971881,62.6535,62.065,62.958,0.0,63.64177790894002,1.043444575606685
2017-01-04 18:00:00,61.2275,0.3929365088662548,61.121,60.748,61.845,0.0,61.48103641324018,0.25353641324018383
2017-01-04 21:00:00,63.453,1.5202293248059635,63.315,61.506,65.581,0.0,63.29072522384975,0.1622747761502552
2017-01-05 00:00:00,67.776,0.7822567353497277,67.949,66.466,68.535,0.0,67.70636641091085,0.0696335890891504
2017-01-05 03:00:00,67.214,1.3064662261229716,67.5375,65.094,68.526,0.0,67.61255466040534,0.39855466040533827
2017-01-05 06:00:00,60.191,2.4544445400130783,60.1345,56.811,63.557,0.0,61.83790985449907,1.6469098544990644
2017-01-05 09:00:00,56.37383333333333,0.7399025386269924,56.179,55.642,57.722,0.0,57.11718828531099,0.7433549519776577
2017-01-05 12:00:00,60.1255,1.2063473380415772,60.1905,58.532,61.673,0.0,59.193216553348265,0.9322834466517378
2017-01-05 15:00:00,61.85816666666667,0.2542277850012986,61.8645,61.538,62.215,0.0,61.197267829068224,0.6608988375984453
2017-01-05 18:00:00,61.53216666666666,0.2000284146481833,61.57899999999999,61.197,61.734,0.0,60.23498800627737,1.2971786603892923
2017-01-05 21:00:00,63.787,1.3414778417849484,63.8315,61.864,65.501,0.0,63.82820137555073,0.04120137555072745
2017-01-06 00:00:00,67.28150000000001,0.8087681373545831,67.3755,66.034,68.15,0.0,68.12292849397926,0.8414284939792509
2017-01-06 03:00:00,68.00383333333333,0.4784004250276846,68.2125,67.153,68.355,0.0,66.79323174835768,1.2106015849756488
2017-01-06 06:00:00,64.33933333333333,1.6940203855522709,64.44550000000001,62.031,66.509,0.0,61.58833130580566,2.7510020275276688
2017-01-06 09:00:00,60.2405,0.5103303831832895,60.0835,59.701,61.176,0.0,60.1931823802811,0.04731761971889625
2017-01-06 12:00:00,60.85083333333333,0.6282765049456077,60.9065,59.9,61.536,0.0,63.40763580701411,2.556802473680783
2017-01-06 15:00:00,61.6015,0.1309545722760385,61.606,61.378,61.775,0.0,62.77942571267428,1.1779257126742806
2017-01-06 18:00:00,62.205666666666666,0.6748628502641565,61.9615,61.47,63.293,0.0,61.083932588702275,1.1217340779643905
2017-01-06 21:00:00,65.098,1.0305763436058542,65.075,63.892,66.492,0.0,64.39451682529209,0.7034831747079124
2017-01-07 00:00:00,67.67,0.5037932115461699,67.73,66.9,68.247,0.0,68.77454956463127,1.1045495646312702
2017-01-07 03:00:00,68.25016666666666,0.1927583115371866,68.332,67.921,68.426,0.0,68.05180439328349,0.19836227338316803
2017-01-07 06:00:00,66.07283333333334,1.317348005147715,66.172,64.215,67.638,0.0,64.163826239071,1.9090070942623356
2017-01-07 09:00:00,61.992333333333335,0.93528149060412,61.7505,60.837,63.412,0.0,61.86113792461946,0.1311954087138716
2017-01-07 12:00:00,61.88883333333333,0.6484675525164423,61.65,61.29,62.814,0.0,63.39160692178994,1.5027735884566127
2017-01-07 15:00:00,63.126666666666665,0.2736747461251514,63.186,62.661,63.379,0.0,63.301444030599484,0.17477736393281873
2017-01-07 18:00:00,62.279,0.2425522624095662,62.230500000000006,62.046,62.629,0.0,62.581252891103624,0.3022528911036204
2017-01-07 21:00:00,64.42983333333333,1.428083669350877,64.344,62.673,66.414,0.0,64.6809347680451,0.2511014347117708
2017-01-08 00:00:00,68.09716666666667,0.6861732774355684,68.307,66.966,68.731,0.0,67.83340900235603,0.2637576643106314
2017-01-08 03:00:00,67.84833333333334,0.8661287818024868,68.0685,66.543,68.723,0.0,67.89949532796153,0.05116199462818827
2017-01-08 06:00:00,62.27733333333333,2.368694886781892,62.3025,59.099,65.231,0.0,62.38661660068524,0.10928326735190552
2017-01-08 09:00:00,57.61983333333333,0.5612986430294185,57.5415,57.001,58.635,0.0,57.85593621258339,0.2361028792500548
2017-01-08 12:00:00,61.058166666666665,1.55708720586442,61.1345,58.894,62.819,0.0,60.88181740250875,0.1763492641579134
2017-01-08 15:00:00,63.41583333333333,0.358782060123782,63.503,62.743,63.762,0.0,63.29011478280162,0.12571855053170822
2017-01-08 18:00:00,61.52100000000001,0.7858162635120249,61.337,60.779,62.807,0.0,61.580040725773515,0.05904072577350661
2017-01-08 21:00:00,63.43033333333333,1.6637109925304538,63.2845,61.449,65.77,0.0,63.533492505133374,0.10315917180004419
2017-01-09 00:00:00,67.8545,0.81195412431984,68.1075,66.601,68.645,0.0,67.67780343763914,0.17669656236085984
2017-01-09 03:00:00,67.78533333333333,0.8866716791838252,68.02799999999999,66.421,68.689,0.0,67.70448793740881,0.08084539592451279
2017-01-09 06:00:00,62.518166666666666,2.115095971029837,62.5355,59.783,65.258,0.0,62.679786430722395,0.16161976405572887
2017-01-09 09:00:00,58.74816666666666,0.4707888769572488,58.6725,58.135,59.439,0.0,58.750779808538795,0.0026131418721320188
2017-01-09 12:00:00,61.3385,1.219272529010637,61.428,59.741,62.992,0.0,61.38830308446561,0.04980308446560855
2017-01-09 15:00:00,62.84783333333333,0.373034270096823,62.9305,62.165,63.229,0.0,62.604906556091926,0.24292677724140077
2017-01-09 18:00:00,60.839,0.4943306585677252,60.6215,60.457,61.671,0.0,61.0250291757152,0.1860291757151984
2017-01-09 21:00:00,63.3475,1.755575546651299,63.174,61.129,65.801,0.0,63.33558603217905,0.011913967820945004
2017-01-10 00:00:00,67.94966666666666,0.7679035529717715,68.2005,66.703,68.64,0.0,67.82296178647532,0.1267048801913404
2017-01-10 03:00:00,67.529,1.0646642663299988,67.757,65.81,68.578,0.0,67.58122280518717,0.05222280518717071
2017-01-10 06:00:00,62.166,2.0804537005182264,61.973,59.637,65.121,0.0,62.39497654767927,0.22897654767927378
2017-01-10 09:00:00,58.77966666666666,0.3491530705387916,58.7665,58.371,59.282,0.0,58.587229797136594,0.1924368695300629
2017-01-10 12:00:00,60.677166666666665,1.0702551876382864,60.656000000000006,59.47,62.194,0.0,60.632287687137676,0.04487897952898834
2017-01-10 15:00:00,62.2115,0.1410457372627768,62.204,62.05,62.391,0.0,62.21036815411328,0.001131845886717997
2017-01-10 18:00:00,61.0955,0.2767964956425589,61.114,60.772,61.431,0.0,61.217838316773644,0.12233831677364293
2017-01-10 21:00:00,63.38750000000001,1.6536329399234877,63.3125,61.392,65.634,0.0,63.29658163652173,0.09091836347828064
2017-01-11 00:00:00,67.84483333333334,0.845831523807591,68.0875,66.449,68.666,0.0,67.77516949155908,0.06966384177425766
2017-01-11 03:00:00,67.6295,1.0092378807793447,67.89,66.068,68.631,0.0,67.5822412878276,0.0472587121723933
2017-01-11 06:00:00,62.009833333333326,2.070774291579522,61.9845,59.245,64.734,0.0,62.02881277015271,0.018979436819385853
2017-01-11 09:00:00,58.8225,0.2555079255130851,58.872,58.446,59.15,0.0,59.15856418877399,0.3360641887739888
2017-01-11 12:00:00,61.4945,0.7819659199735011,61.567,60.281,62.368,0.0,61.30902569296125,0.18547430703875278
2017-01-11 15:00:00,62.23233333333334,0.3171634699436034,62.2895,61.669,62.54,0.0,62.42568794322166,0.1933546098883241
2017-01-11 18:00:00,60.97566666666666,0.2829979976372032,60.8325,60.718,61.341,0.0,60.798546975428934,0.17711969123772775
2017-01-11 21:00:00,63.26833333333334,1.65449226854243,63.0905,61.309,65.728,0.0,63.18433377329119,0.0839995600421446
2017-01-12 00:00:00,67.65966666666667,0.8818230359129138,67.85849999999999,66.273,68.542,0.0,67.67681562658032,0.01714895991365495
2017-01-12 03:00:00,67.1345,1.3589012841262664,67.5085,64.884,68.452,0.0,67.13124883099016,0.0032511690098431245
2017-01-12 06:00:00,59.722,2.8317970266246166,59.6235,56.311,63.59,0.0,60.071521354924826,0.34952135492482483
2017-01-12 09:00:00,55.891333333333336,0.6378393737193291,55.798,55.221,56.937,0.0,55.83418323441515,0.05715009891818568
2017-01-12 12:00:00,59.88483333333334,1.435404670003085,59.9775,57.795,61.329,0.0,59.65297752322534,0.2318558101080015
2017-01-12 15:00:00,61.60833333333333,0.1939171644457185,61.637,61.324,61.828,0.0,61.63743577705504,0.02910244372171178
2017-01-12 18:00:00,61.19533333333334,0.2759533777047585,61.178,60.849,61.531,0.0,61.23390830531278,0.03857497197944326
2017-01-12 21:00:00,63.59866666666667,1.290534566242478,63.560500000000005,62.027,65.317,0.0,63.47466161186856,0.1240050547981042
2017-01-13 00:00:00,67.2615,0.8290516871703517,67.435,65.937,68.133,0.0,67.17088620370718,0.09061379629281419
2017-01-13 03:00:00,67.94966666666667,0.4832190669527297,68.117,67.116,68.399,0.0,67.9771754956397,0.02750882897302631
2017-01-13 06:00:00,64.08766666666666,1.8521388356887996,64.178,61.733,66.477,0.0,64.112744715504,0.025078048837329447
2017-01-13 09:00:00,59.72616666666666,0.6583000582307968,59.5915,59.02,60.713,0.0,59.94671524372606,0.22054857705940378
2017-01-13 12:00:00,60.51783333333333,0.607798458920938,60.565,59.583,61.201,0.0,60.450165983548466,0.06766734978486255
2017-01-13 15:00:00,61.19616666666667,0.1153558263230188,61.1685,61.031,61.363,0.0,61.310928251440956,0.11476158477428555
2017-01-13 18:00:00,62.011500000000005,0.5490459907876551,61.834500000000006,61.39,62.932,0.0,61.72598068744234,0.2855193125576676
2017-01-13 21:00:00,64.85116666666666,1.1033018474862908,64.87950000000001,63.312,66.217,0.0,64.93484135399093,0.08367468732427596
2017-01-14 00:00:00,67.58683333333333,0.5247351395386717,67.679,66.853,68.204,0.0,67.53182605682122,0.055007276512114345
2017-01-14 03:00:00,68.19716666666666,0.1784459768856331,68.2695,67.875,68.356,0.0,68.1598522910915,0.03731437557516415
2017-01-14 06:00:00,65.91516666666666,1.3681558999860524,66.06800000000001,63.926,67.571,0.0,65.81697512036152,0.09819154630514504
2017-01-14 09:00:00,61.71983333333333,0.917722706849226,61.5655,60.768,63.119,0.0,61.72113676657472,0.00130343324139659
